 21  887.913724 2.440E-26 1.625e-01.07880.106 2831.98240.69-.001176       0 2 2 11       1 2 2 01                    P 13f     4677742029 5 4 5 7    25.0   27.0
 21  887.943301 2.274E-28 1.806e-02.08420.112 3262.61160.73-.000379       1 4 4 01       1 3 3 02                    R  7e     3677842029 5 4 5 7    17.0   15.0
 21  887.971408 1.432E-29 2.464e-01.06830.086 4663.12940.76-.001355       1 2 2 11       2 2 2 01                    R 34e     3677642029 5 4 5 7    71.0   69.0
 21  888.010392 4.805E-26 8.636e-03.06880.091 2272.30520.75-.000725       2 0 0 01       1 1 1 02                    R 29e     3677642029 5 4 5 7    61.0   59.0
 21  888.032771 2.258E-28 1.807e-03.06830.086 3078.62770.76-.000732       2 1 1 01       1 2 2 02                    P 35f     3677642029 5 4 5 7    69.0   71.0
 21  888.082253 2.297E-30 8.714e-04.06900.091 3840.22020.75-.001354       1 1 1 11       2 1 1 01                    Q 29e     3677642029 5 4 5 7    59.0   59.0
 21  888.090664 4.449E-29 3.176e-01.07320.100 4358.80520.70-.001228       2 0 0 11       3 0 0 01                    R 18e     3677642029 5 4 5 7    39.0   37.0
 21  888.095187 7.852E-29 2.297e-02.06820.085 3830.58230.76-.000698       2 2 2 01       2 1 1 02                    R 35e     3677642029 5 4 5 7    73.0   71.0
 21  888.126236 4.631E-30 1.080e-03.07230.099 3665.17380.71-.001280       1 1 1 11       2 1 1 01                    Q 20f     3677642029 5 4 5 7    41.0   41.0
 21  888.143788 4.109E-30 3.024e-02.06760.078 4530.15140.75-.000718       2 3 3 02       2 2 2 03                    R 42e     3677642029 5 4 5 7    87.0   85.0
 21  888.146204 3.211E-30 3.315e-01.06780.080 5058.81350.75-.001377       0 1 1 21       1 1 1 11                    P 41f     3677642029 5 4 5 7    81.0   83.0
 21  888.164569 2.669E-30 4.428e-03.07320.100 4047.76930.70-.000681       1 5 5 01       1 4 4 02                    P 19f     3677642029 5 4 5 7    37.0   39.0
 21  888.165657 1.349E-27 1.439e-02.06790.082 3165.57280.75-.000712       1 3 3 01       1 2 2 02                    R 38e     3677642029 5 4 5 7    79.0   77.0
